time(s),preprocessor,alamAPI_API,alamAPI_DB
967,57.79,30.49,0.1552734375
968,57.79,30.49,159.1
969,57.79,30.49,159.1
970,57.79,30.49,159.1
971,57.79,30.49,0.1552734375
972,57.79,30.49,0.1552734375
973,57.79,30.49,0.1552734375
974,57.79,30.49,0.1552734375
975,57.79,30.49,0.1552734375
976,57.79,30.49,0.1552734375
977,57.79,30.49,0.1552734375
978,57.79,30.49,0.1552734375
979,57.79,30.49,0.1552734375
980,57.79,30.49,0.1552734375
981,57.79,30.49,0.1552734375
982,57.79,30.49,0.1552734375
983,57.79,30.49,159.1
984,57.79,30.49,0.1552734375
985,57.79,30.49,0.1552734375
986,57.79,30.49,0.1552734375
987,57.79,30.49,0.1552734375
988,57.79,30.49,159.1
989,57.79,30.49,0.1552734375
990,57.79,30.49,0.1552734375
991,57.79,30.49,159.1
992,57.79,30.49,0.1552734375
993,57.79,30.49,159.1
994,57.79,30.49,0.1552734375
995,57.79,30.49,0.1552734375
996,57.79,30.49,0.1552734375
997,57.79,30.49,0.1552734375
998,57.79,30.49,0.1552734375
999,57.79,30.49,0.1552734375
1000,57.79,30.49,0.1552734375
1001,57.79,30.49,0.1552734375
1002,57.79,30.49,0.1552734375
1003,57.79,30.49,0.1552734375
1004,57.79,30.49,0.1552734375
1005,57.79,30.49,0.1552734375
1006,57.79,30.49,159.1
1007,57.79,30.49,0.1552734375
1008,57.79,30.49,0.1552734375
1009,57.79,30.49,0.1552734375
1010,57.79,30.49,0.1552734375
1011,57.79,30.49,0.1552734375
1012,57.79,30.49,0.1552734375
1013,57.79,30.49,0.1552734375
1014,57.79,30.49,0.1552734375
1015,57.79,30.49,0.1552734375
1016,57.79,30.49,159.1
1017,57.79,30.49,0.1552734375
1018,57.79,30.49,0.1552734375
1019,57.79,30.49,0.1552734375
1020,57.79,30.49,0.1552734375
1021,57.79,30.49,0.1552734375
1022,57.79,30.49,0.1552734375
1023,57.79,30.49,0.1552734375
1024,57.79,30.49,0.1552734375
1025,57.79,30.49,0.1552734375
1026,57.79,30.49,0.1552734375
1027,57.79,30.49,0.1552734375
1028,57.79,30.49,159.1
1029,57.79,30.49,0.1552734375
1030,57.79,30.49,0.1552734375
1031,57.79,30.49,0.1552734375
1032,57.79,30.49,0.1552734375
1033,57.79,30.49,0.1552734375
1034,57.79,30.49,0.1552734375
1035,57.79,30.49,0.1552734375
1036,57.79,30.49,0.1552734375
1037,57.79,30.49,0.1552734375
1038,57.79,30.49,0.1552734375
1039,57.79,30.49,0.1552734375
1040,57.79,30.49,0.1552734375
1041,57.79,30.49,0.1552734375
1042,57.79,30.49,0.1552734375
1043,57.79,30.49,0.1552734375
1044,57.79,30.49,0.1552734375
1045,57.79,30.49,0.1552734375
1046,57.79,30.49,0.1552734375
1047,57.79,30.49,0.1552734375
1048,57.79,30.49,0.1552734375
1049,57.79,30.49,0.1552734375
1050,57.79,30.49,0.1552734375
1051,57.79,30.49,0.1552734375
1052,57.79,30.49,0.1552734375
1053,57.79,30.49,0.1552734375
1054,57.79,30.49,0.1552734375
1055,57.79,30.49,0.1552734375
1056,57.79,30.49,0.1552734375
1057,57.79,30.49,159.1
1058,57.79,30.49,0.1552734375
1059,57.79,30.49,0.1552734375
1060,57.79,30.49,0.1552734375
1061,57.79,30.49,0.1552734375
1062,57.79,30.49,159.1
1063,57.79,30.49,0.1552734375
1064,57.79,30.49,0.1552734375
1065,57.79,30.49,0.1552734375
1066,57.79,30.49,0.1552734375
1067,57.79,30.49,0.1552734375
1068,57.79,30.49,0.1552734375
1069,57.79,30.49,0.1552734375
1070,57.79,30.49,0.1552734375
1071,57.79,30.49,0.1552734375
1072,57.79,30.49,0.1552734375
1073,57.79,30.49,0.1552734375
1074,57.79,30.49,0.1552734375
1075,57.79,30.49,0.1552734375
1076,57.79,30.49,0.1552734375
1077,57.79,30.49,0.1552734375
1078,57.79,30.49,0.1552734375
1079,57.79,30.49,0.1552734375
1080,57.79,30.49,0.1552734375
1081,57.79,30.49,0.1552734375
1082,57.79,30.49,0.1552734375
1083,57.79,30.49,0.1552734375
1084,57.79,30.49,0.1552734375
1085,57.79,30.49,0.1552734375
1086,57.79,30.49,0.1552734375
1087,57.79,30.49,0.1552734375
1088,57.79,30.49,159.1
1089,57.79,30.49,159.1
1090,57.79,30.49,0.1552734375
1091,57.79,30.49,159.1
1092,57.79,30.49,159.1
1093,57.79,30.49,0.1552734375
1094,57.79,30.49,159.1
1095,57.79,30.49,0.1552734375
1096,57.79,30.49,0.1552734375
1097,57.79,30.49,159.1
1098,57.79,30.49,0.1552734375
1099,57.79,30.49,0.1552734375
1100,57.79,30.49,0.1552734375
1101,57.79,30.49,0.1552734375
1102,57.79,30.49,159.1
1103,57.79,30.49,0.1552734375
1104,57.79,30.49,0.1552734375
1105,57.79,30.49,0.1552734375
1106,57.79,30.49,0.1552734375
1107,57.79,30.49,0.1552734375
1108,57.79,30.49,161.1
1109,57.79,30.49,161.1
1110,57.79,30.49,0.1572265625
1111,57.79,30.49,161.1
1112,57.79,30.49,0.1572265625
1113,57.79,30.49,0.1572265625
1114,57.79,30.49,0.1572265625
1115,57.79,30.49,0.1572265625
1116,57.79,30.49,161.1
1117,57.79,30.49,0.1572265625
1118,57.79,30.49,0.1572265625
1119,57.79,30.49,0.1572265625
1120,57.79,30.49,0.1572265625
1121,57.79,30.49,161.1
1122,57.79,30.49,0.1572265625
1123,57.79,30.49,0.1572265625
1124,57.79,30.49,0.1572265625
1125,57.79,30.49,0.1572265625
1126,57.79,30.49,0.1572265625
1127,57.79,30.49,0.1572265625
1128,57.79,30.49,0.1572265625
1129,57.79,30.49,0.1572265625
1130,57.79,30.49,0.1572265625
1131,57.79,30.49,0.1572265625
1132,57.79,30.49,0.1572265625
1133,57.79,30.49,0.1572265625
1134,57.79,30.49,0.1572265625
1135,57.79,30.49,0.1572265625
1136,57.79,30.49,0.1572265625
1137,57.79,30.49,0.1572265625
1138,57.79,30.49,0.1572265625
1139,57.79,30.49,0.1572265625
1140,57.79,30.49,161.1
1141,57.79,30.49,161.1
1142,57.79,30.49,161.1
1143,57.79,30.49,0.1572265625
1144,57.79,30.49,0.1572265625
1145,57.79,30.49,0.1572265625
1146,57.79,30.49,0.1572265625
1147,57.79,30.49,0.1572265625
1148,57.79,30.49,0.1572265625
1149,57.79,30.49,0.1572265625
1150,57.79,30.49,161.1
1151,57.79,30.49,0.1572265625
1152,57.79,30.49,0.1572265625
1153,57.79,30.49,0.1572265625
1154,57.79,30.49,0.1572265625
1155,57.79,30.49,0.1572265625
1156,57.79,30.49,0.1572265625
1157,57.79,30.49,0.1572265625
1158,57.79,30.49,0.1572265625
1159,57.79,30.49,0.1572265625
1160,57.79,30.49,0.1572265625
1161,57.79,30.49,0.1572265625
1162,57.79,30.49,0.1572265625
1163,57.79,30.49,0.1572265625
1164,57.79,30.49,0.1572265625
1165,57.79,30.49,0.1572265625
1166,57.79,30.49,0.1572265625
1167,57.79,30.49,0.1572265625
1168,57.79,30.49,0.1572265625
1169,57.79,30.49,0.1572265625
1170,57.79,30.49,0.1572265625
1171,57.79,30.49,0.1572265625
1172,57.79,30.49,0.1572265625
1173,57.79,30.49,0.1572265625
1174,57.79,30.49,0.1572265625
1175,57.79,30.49,161.1
1176,57.79,30.49,0.1572265625
1177,57.79,30.49,0.1572265625
1178,57.79,30.49,0.1572265625
1179,57.79,30.49,0.1572265625
1180,57.79,30.49,0.1572265625
1181,57.79,30.49,161.1
1182,57.79,30.49,0.1572265625
1183,57.79,30.49,0.1572265625
1184,57.79,30.49,0.1572265625
1185,57.79,30.49,0.1572265625
1186,57.79,30.49,0.1572265625
1187,57.79,30.49,0.1572265625
1188,57.79,30.49,0.1572265625
1189,57.79,30.49,0.1572265625
1190,57.79,30.49,0.1572265625
1191,57.79,30.49,0.1572265625
1192,57.79,30.49,0.1572265625
1193,57.79,30.49,0.1572265625
1194,57.79,30.49,161.1
1195,57.79,30.49,0.1572265625
1196,57.79,30.49,0.1572265625
1197,57.79,30.49,0.1572265625
1198,57.79,30.49,0.1572265625
1199,57.79,30.49,0.1572265625
1200,57.79,30.49,0.1572265625
1201,57.79,30.49,0.1572265625
1202,57.79,30.49,161.1
1203,57.79,30.49,0.1572265625
1204,57.79,30.49,0.1572265625
1205,57.79,30.49,0.1572265625
1206,57.79,30.49,0.1572265625
1207,57.79,30.49,0.1572265625
1208,57.79,30.49,0.1572265625
1209,57.79,30.49,0.1572265625
1210,57.79,30.49,0.1572265625
1211,57.79,30.49,0.1572265625
1212,57.79,30.49,0.1572265625
1213,57.79,30.49,0.1572265625
1214,57.79,30.49,0.1572265625
1215,57.79,30.49,0.1572265625
1216,57.79,30.49,0.1572265625
1217,57.79,30.49,0.1572265625
1218,57.79,30.49,0.1572265625
1219,57.79,30.49,0.1572265625
1220,57.79,30.49,0.1572265625
1221,57.79,30.49,0.1572265625
1222,57.79,30.49,161.1
1223,57.79,30.49,0.1572265625
1224,57.79,30.49,0.1572265625
1225,57.79,30.49,0.1572265625
1226,57.79,30.49,0.1572265625
1227,57.79,30.49,0.1572265625
1228,57.79,30.49,161.1
1229,57.79,30.49,0.1572265625
1230,57.79,30.49,0.1572265625
1231,57.79,30.49,0.1572265625
1232,57.79,30.49,0.1572265625
1233,57.79,30.49,0.1572265625
1234,57.79,30.49,0.1572265625
1235,57.79,30.49,0.1572265625
1236,57.79,30.49,161.1
1237,57.79,30.49,0.1572265625
1238,57.79,30.49,0.1572265625
1239,57.79,30.49,0.1572265625
1240,57.79,30.49,0.1572265625
1241,57.79,30.49,0.1572265625
1242,57.79,30.49,161.1
1243,57.79,30.49,0.1572265625
1244,57.79,30.49,0.1572265625
1245,57.79,30.49,161.1
1246,57.79,30.49,0.1572265625
1247,57.79,30.49,161.1
1248,57.79,30.49,161.1
1249,57.79,30.49,0.1572265625
1250,57.79,30.49,0.1572265625
1251,57.79,30.49,161.1
1252,57.79,30.49,0.1572265625
1253,57.79,30.49,161.1
1254,57.79,30.49,0.1572265625
1255,57.79,30.49,0.1572265625
1256,57.79,30.49,161.1
1257,57.79,30.49,0.1572265625
1258,57.79,30.49,0.1572265625
1259,57.79,30.49,0.1572265625
1260,57.79,30.49,0.1572265625
1261,57.79,30.49,0.1572265625
1262,57.79,30.49,0.1572265625
1263,57.79,30.49,0.1572265625
1264,57.79,30.49,0.1572265625
1265,57.79,30.49,0.1572265625
1266,57.79,30.49,0.1572265625
1267,57.79,30.49,0.1572265625
1268,57.79,30.49,0.1572265625
1269,57.79,30.49,0.1572265625
1270,57.79,30.49,0.1572265625
1271,57.79,30.49,0.1572265625
1272,57.79,30.49,0.1572265625
1273,57.79,30.49,0.1572265625
1274,57.79,30.49,0.1572265625
1275,57.79,30.49,0.1572265625
1276,57.79,30.49,0.1572265625
1277,57.79,30.49,0.1572265625
1278,57.79,30.49,0.1572265625
1279,57.79,30.49,0.1572265625
1280,57.79,30.49,161.1
1281,57.79,30.49,0.1572265625
1282,57.79,30.49,0.1572265625
1283,57.79,30.49,0.1572265625
1284,57.79,30.49,0.1572265625
1285,57.79,30.49,0.1572265625
1286,57.79,30.49,0.1572265625
1287,57.79,30.49,0.1572265625
1288,57.79,30.49,0.1572265625
1289,57.79,30.49,0.1572265625
1290,57.79,30.49,0.1572265625
1291,57.79,30.49,0.1572265625
1292,57.79,30.49,0.1572265625
1293,57.79,30.49,161.1
1294,57.79,30.49,0.1572265625
1295,57.79,30.49,0.1572265625
1296,57.79,30.49,0.1572265625
1297,57.79,30.49,0.1572265625
1298,57.79,30.49,161.1
1299,57.79,30.49,0.1572265625
1300,57.79,30.49,161.1
1301,57.79,30.49,0.1572265625
1302,57.79,30.49,0.1572265625
1303,57.79,30.49,161.1
1304,57.79,30.49,0.1572265625
1305,57.79,30.49,0.1572265625
1306,57.79,30.49,161.1
1307,57.79,30.49,0.1572265625
1308,57.79,30.49,0.1572265625
1309,57.79,30.49,0.1572265625
1310,57.79,30.49,0.1572265625
1311,57.79,30.49,161.1
1312,57.79,30.49,0.1572265625
1313,57.79,30.49,161.1
1314,57.79,30.49,0.1572265625
1315,57.79,30.49,0.1572265625
1316,57.79,30.49,0.1572265625
1317,57.79,30.49,0.1572265625
1318,57.79,30.49,0.1572265625
1319,57.79,30.49,0.1572265625
1320,57.79,30.49,0.1572265625
1321,57.79,30.49,0.1572265625
1322,57.79,30.49,0.1572265625
1323,57.79,30.49,0.1572265625
1324,57.79,30.49,0.1572265625
1325,57.79,30.49,0.1572265625
1326,57.79,30.49,0.1572265625
1327,57.79,30.49,0.1572265625
1328,57.79,30.49,0.1572265625
1329,57.79,30.49,0.1572265625
1330,57.79,30.49,0.1572265625
1331,57.79,30.49,0.1572265625
1332,57.79,30.49,0.1572265625
1333,57.79,30.49,0.1572265625
1334,57.79,30.49,0.1572265625
1335,57.79,30.49,0.1572265625
1336,57.79,30.49,0.1572265625
1337,57.79,30.49,0.1572265625
1338,57.79,30.49,0.1572265625
1339,57.79,30.49,0.1572265625
1340,57.79,30.49,0.1572265625
1341,57.79,30.49,0.1572265625
1342,57.79,30.49,0.1572265625
1343,57.79,30.49,0.1572265625
1344,57.79,30.49,0.1572265625
1345,57.79,30.49,0.1591796875
1346,57.79,30.49,0.1591796875
1347,57.79,30.49,0.1591796875
1348,57.79,30.49,0.1591796875
1349,57.79,30.49,0.1591796875
1350,57.79,30.49,0.1591796875
1351,57.79,30.49,0.1591796875
1352,57.79,30.49,0.1591796875
1353,57.79,30.49,0.1591796875
1354,57.79,30.49,0.1591796875
1355,57.79,30.49,0.1591796875
1356,57.79,30.49,163.1
1357,57.79,30.49,0.1591796875
1358,57.79,30.49,0.1591796875
1359,57.79,30.49,0.1591796875
1360,57.79,30.49,0.1591796875
1361,57.79,30.49,0.1591796875
1362,57.79,30.49,0.1591796875
1363,57.79,30.49,0.1591796875
1364,57.79,30.49,0.1591796875
1365,57.79,30.49,0.1591796875
1366,57.79,30.49,0.1591796875
1367,57.79,30.49,0.1591796875
1368,57.79,30.49,0.1591796875
1369,57.79,30.49,0.1591796875
1370,57.79,30.49,0.1591796875
1371,57.79,30.49,0.1591796875
1372,57.79,30.49,0.1591796875
1373,57.79,30.49,0.1591796875
1374,57.79,30.49,0.1591796875
1375,57.79,30.49,0.1591796875
1376,57.79,30.49,0.1591796875
1377,57.79,30.49,0.1591796875
1378,57.79,30.49,0.1591796875
1379,57.79,30.49,0.1591796875
1380,57.8,30.49,0.1591796875
1381,57.8,30.49,163.1
1382,57.8,30.49,0.1591796875
1383,57.8,30.49,0.1591796875
1384,57.8,30.49,0.1591796875
1385,57.8,30.49,0.1591796875
1386,57.8,30.49,0.1591796875
1387,57.8,30.49,0.1591796875
1388,57.8,30.49,0.1591796875
1389,57.8,30.49,0.1591796875
1390,57.8,30.49,0.1591796875
1391,57.8,30.49,0.1591796875
1392,57.8,30.49,0.1591796875
1393,57.8,30.49,0.1591796875
1394,57.8,30.49,0.1591796875
1395,57.8,30.49,0.1591796875
1396,57.8,30.49,0.1591796875
1397,57.8,30.49,0.1591796875
1398,57.8,30.49,0.1591796875
1399,57.8,30.49,0.1591796875
1400,57.8,30.49,163.1
1401,57.8,30.49,0.1591796875
1402,57.8,30.49,163.1
1403,57.8,30.49,0.1591796875
1404,57.8,30.49,0.1591796875
1405,57.8,30.49,0.1591796875
1406,57.8,30.49,163.1
1407,57.8,30.49,0.1591796875
1408,57.8,30.49,163.1
1409,57.8,30.49,0.1591796875
1410,57.8,30.49,0.1591796875
1411,57.8,30.49,0.1591796875
1412,57.8,30.49,0.1591796875
1413,57.8,30.49,0.1591796875
1414,57.8,30.49,0.1591796875
1415,57.8,30.49,163.1
1416,57.8,30.49,0.1591796875
1417,57.8,30.49,0.1591796875
1418,57.8,30.49,163.1
1419,57.8,30.49,0.1591796875
1420,57.8,30.49,0.1591796875
1421,57.8,30.49,163.1
1422,57.8,30.49,0.1591796875
1423,57.8,30.49,0.1591796875
1424,57.8,30.49,0.1591796875
1425,57.8,30.49,0.1591796875
1426,57.8,30.49,0.1591796875
1427,57.8,30.49,0.1591796875
1428,57.8,30.49,0.1591796875
1429,57.8,30.49,0.1591796875
1430,57.8,30.49,0.1591796875
1431,57.8,30.49,0.1591796875
1432,57.8,30.49,0.1591796875
1433,57.8,30.49,0.1591796875
1434,57.8,30.49,0.1591796875
1435,57.8,30.49,0.1591796875
1436,57.8,30.49,0.1591796875
1437,57.8,30.49,0.1591796875
1438,57.8,30.49,0.1591796875
1439,57.8,30.49,0.1591796875
1440,57.8,30.49,0.1591796875
1441,57.8,30.49,0.1591796875
1442,57.8,30.49,0.1591796875
1443,57.8,30.49,0.1591796875
1444,57.8,30.49,0.1591796875
1445,57.8,30.49,0.1591796875
1446,57.8,30.49,0.1591796875
1447,57.8,30.49,0.1591796875
1448,57.8,30.49,0.1591796875
1449,57.8,30.49,0.1591796875
1450,57.8,30.49,0.1591796875
1451,57.8,30.49,163.1
1452,57.8,30.49,0.1591796875
1453,57.8,30.49,0.1591796875
1454,57.8,30.49,0.1591796875
1455,57.8,30.49,0.1591796875
1456,57.8,30.49,0.1591796875
1457,57.8,30.49,0.1591796875
1458,57.8,30.49,163.1
1459,57.8,30.49,0.1591796875
1460,57.8,30.49,0.1591796875
1461,57.8,30.49,0.1591796875
1462,57.8,30.49,0.1591796875
1463,57.8,30.49,0.1591796875
1464,57.8,30.49,0.1591796875
1465,57.8,30.49,0.1591796875
1466,57.8,30.49,0.1591796875
1467,57.8,30.49,0.1591796875
1468,57.8,30.49,0.1591796875
1469,57.8,30.49,0.1591796875
1470,57.8,30.49,0.1591796875
1471,57.8,30.49,0.1591796875
1472,57.8,30.49,0.1591796875
1473,57.8,30.49,0.1591796875
1474,57.8,30.49,0.1591796875
1475,57.8,30.49,0.1591796875
1476,57.8,30.49,0.1591796875
1477,57.8,30.49,163.1
1478,57.8,30.49,0.1591796875
1479,57.8,30.49,0.1591796875
1480,57.8,30.49,0.1591796875
1481,57.8,30.49,163.1
1482,57.8,30.49,0.1591796875
1483,57.8,30.49,0.1591796875
1484,57.8,30.49,0.1591796875
1485,57.8,30.49,0.1591796875
1486,57.8,30.49,0.1591796875
1487,57.8,30.49,0.1591796875
1488,57.8,30.49,0.1591796875
1489,57.8,30.49,0.1591796875
1490,57.8,30.49,0.1591796875
1491,57.8,30.49,0.1591796875
1492,57.8,30.49,0.1591796875
1493,57.8,30.49,0.1591796875
1494,57.8,30.49,0.1591796875
1495,57.8,30.49,0.1591796875
1496,57.8,30.49,0.1591796875
1497,57.8,30.49,163.1
1498,57.8,30.49,0.1591796875
1499,57.8,30.49,0.1591796875
1500,57.8,30.49,163.1
1501,57.8,30.49,0.1591796875
1502,57.8,30.49,0.1591796875
1503,57.8,30.49,0.1591796875
1504,57.8,30.49,0.1591796875
1505,57.8,30.49,0.1591796875
1506,57.8,30.49,0.1591796875
1507,57.8,30.49,0.1591796875
1508,57.8,30.49,163.1
1509,57.8,30.49,0.1591796875
1510,57.8,30.49,0.1591796875
1511,57.8,30.49,0.1591796875
1512,57.8,30.49,163.1
1513,57.8,30.49,0.1591796875
1514,57.8,30.49,0.1591796875
1515,57.8,30.49,0.1591796875
1516,57.8,30.49,0.1591796875
1517,57.8,30.49,0.1591796875
1518,57.8,30.49,0.1591796875
1519,57.8,30.49,0.1591796875
1520,57.8,30.49,0.1591796875
1521,57.8,30.49,0.1591796875
1522,57.8,30.49,0.1591796875
1523,57.8,30.49,0.1591796875
1524,57.8,30.49,0.1591796875
1525,57.8,30.49,0.1591796875
1526,57.8,30.49,0.1591796875
1527,57.8,30.49,163.1
1528,57.8,30.49,163.1
1529,57.8,30.49,163.1
1530,57.8,30.49,0.1591796875
1531,57.8,30.49,0.1591796875
1532,57.8,30.49,0.1591796875
1533,57.8,30.49,0.1591796875
1534,57.8,30.49,0.1591796875
1535,57.8,30.49,0.1591796875
1536,57.8,30.49,0.1591796875
1537,57.8,30.49,0.1591796875
1538,57.8,30.49,0.1591796875
1539,57.8,30.49,0.1591796875
1540,57.8,30.49,0.1591796875
1541,57.8,30.49,0.1591796875
1542,57.8,30.49,0.1591796875
1543,57.8,30.49,0.1591796875
1544,57.8,30.49,0.1591796875
1545,57.8,30.49,0.1591796875
1546,57.8,30.49,0.1591796875
1547,57.8,30.49,0.1591796875
1548,57.8,30.49,0.1591796875
1549,57.8,30.49,0.1591796875
1550,57.8,30.49,0.1591796875
1551,57.8,30.49,0.1591796875
1552,57.8,30.49,0.1591796875
1553,57.8,30.49,0.1591796875
1554,57.8,30.49,0.1591796875
1555,57.8,30.49,0.1591796875
1556,57.8,30.49,0.1591796875
1557,57.8,30.49,0.1591796875
1558,57.8,30.49,0.1591796875
1559,57.8,30.49,0.1591796875
1560,57.8,30.49,0.1591796875
1561,57.8,30.49,0.1591796875
1562,57.8,30.49,0.1591796875
1563,57.8,30.49,0.1591796875
1564,57.8,30.49,0.1591796875
1565,57.8,30.49,163.1
1566,57.8,30.49,0.1591796875
1567,57.8,30.49,0.1591796875
1568,57.8,30.49,0.1591796875
1569,57.8,30.49,0.1591796875
1570,57.8,30.49,0.1591796875
1571,57.8,30.49,0.1591796875
1572,57.8,30.49,0.1591796875
1573,57.8,30.49,0.1591796875
1574,57.8,30.49,0.1591796875
1575,57.8,30.49,0.1591796875
1576,57.8,30.49,0.1591796875
1577,57.8,30.49,0.1591796875
1578,57.8,30.49,0.1591796875
1579,57.8,30.49,0.1591796875
1580,57.8,30.49,163.1
1581,57.8,30.49,0.1591796875
1582,57.8,30.49,0.1611328125
1583,57.8,30.49,0.1611328125
1584,57.8,30.49,0.1611328125
1585,57.8,30.49,0.1611328125
1586,57.8,30.49,0.1611328125
1587,57.8,30.49,0.1611328125
1588,57.8,30.49,0.1611328125
1589,57.8,30.49,0.1611328125
1590,57.8,30.49,165.1
1591,57.8,30.49,165.1
1592,57.8,30.49,0.1611328125
1593,57.8,30.49,0.1611328125
1594,57.8,30.49,0.1611328125
1595,57.8,30.49,0.1611328125
1596,57.8,30.49,0.1611328125
1597,57.8,30.49,0.1611328125
1598,57.8,30.49,0.1611328125
1599,57.8,30.49,165.1
1600,57.8,30.49,0.1611328125
1601,57.8,30.49,0.1611328125
1602,57.8,30.49,0.1611328125
1603,57.8,30.49,0.1611328125
1604,57.8,30.49,0.1611328125
1605,57.8,30.49,0.1611328125
1606,57.8,30.49,0.1611328125
1607,57.8,30.49,0.1611328125
1608,57.8,30.49,0.1611328125
1609,57.8,30.49,0.1611328125
1610,57.8,30.49,0.1611328125
1611,57.8,30.49,0.1611328125
1612,57.8,30.49,0.1611328125
1613,57.8,30.49,0.1611328125
1614,57.8,30.49,0.1611328125
1615,57.8,30.49,165.1
1616,57.8,30.49,0.1611328125
1617,57.8,30.49,0.1611328125
1618,57.8,30.49,0.1611328125
1619,57.8,30.49,0.1611328125
1620,57.8,30.49,0.1611328125
1621,57.8,30.49,0.1611328125
1622,57.8,30.49,0.1611328125
1623,57.8,30.49,0.1611328125
1624,57.8,30.49,0.1611328125
1625,57.8,30.49,0.1611328125
1626,57.8,30.49,0.1611328125
1627,57.8,30.49,0.1611328125
1628,57.8,30.49,0.1611328125
1629,57.8,30.49,0.1611328125
1630,57.8,30.49,0.1611328125
1631,57.8,30.49,0.1611328125
1632,57.8,30.49,0.1611328125
1633,57.8,30.49,0.1611328125
1634,57.8,30.49,0.1611328125
1635,57.8,30.49,0.1611328125
1636,57.8,30.49,0.1611328125
1637,57.8,30.49,0.1611328125
1638,57.8,30.49,0.1611328125
1639,57.8,30.49,0.1611328125
1640,57.8,30.49,0.1611328125
1641,57.8,30.49,165.1
1642,57.8,30.49,0.1611328125
1643,57.8,30.49,0.1611328125
1644,57.8,30.49,0.1611328125
1645,57.8,30.49,0.1611328125
1646,57.8,30.49,0.1611328125
1647,57.8,30.49,0.1611328125
1648,57.8,30.49,0.1611328125
1649,57.8,30.49,0.1611328125
1650,57.8,30.49,0.1611328125
1651,57.8,30.49,0.1611328125
1652,57.8,30.49,165.1
1653,57.8,30.49,0.1611328125
1654,57.8,30.49,0.1611328125
1655,57.8,30.49,0.1611328125
1656,57.8,30.49,165.1
1657,57.8,30.49,0.1611328125
1658,57.8,30.49,0.1611328125
1659,57.8,30.49,0.1611328125
1660,57.8,30.49,165.1
1661,57.8,30.49,0.1611328125
1662,57.8,30.49,0.1611328125
1663,57.8,30.49,0.1611328125
1664,57.8,30.49,165.1
1665,57.8,30.49,0.1611328125
1666,57.8,30.49,0.1611328125
1667,57.8,30.49,0.1611328125
1668,57.8,30.49,0.1611328125
1669,57.8,30.49,0.1611328125
1670,57.8,30.49,0.1611328125
1671,57.8,30.49,0.1611328125
1672,57.8,30.49,0.1611328125
1673,57.8,30.49,0.1611328125
1674,57.8,30.49,0.1611328125
1675,57.8,30.49,0.1611328125
1676,57.8,30.49,0.1611328125
1677,57.8,30.49,0.1611328125
1678,57.8,30.49,0.1611328125
1679,57.8,30.49,165.1
1680,57.8,30.49,0.1611328125
1681,57.8,30.49,0.1611328125
1682,57.8,30.49,0.1611328125
1683,57.8,30.49,0.1611328125
1684,57.8,30.49,0.1611328125
1685,57.8,30.49,0.1611328125
1686,57.8,30.49,0.1611328125
1687,57.8,30.49,0.1611328125
1688,57.8,30.49,0.1611328125
1689,57.8,30.49,0.1611328125
1690,57.8,30.49,165.1
1691,57.8,30.49,0.1611328125
1692,57.8,30.49,0.1611328125
1693,57.8,30.49,0.1611328125
1694,57.8,30.49,0.1611328125
1695,57.8,30.49,0.1611328125
1696,57.8,30.49,0.1611328125
1697,57.8,30.49,0.1611328125
1698,57.8,30.49,0.1611328125
1699,57.8,30.49,165.1
1700,57.8,30.49,165.1
1701,57.8,30.49,0.1611328125
1702,57.8,30.49,0.1611328125
1703,57.8,30.49,165.1
1704,57.8,30.49,165.1
1705,57.8,30.49,0.1611328125
1706,57.8,30.49,0.1611328125
1707,57.8,30.49,0.1611328125
1708,57.8,30.49,0.1611328125
1709,57.8,30.49,0.1611328125
1710,57.8,30.49,0.1611328125
1711,57.8,30.49,0.1611328125
1712,57.8,30.49,0.1611328125
1713,57.8,30.49,0.1611328125
1714,57.8,30.49,0.1611328125
1715,57.8,30.49,0.1611328125
1716,57.8,30.49,0.1611328125
1717,57.8,30.49,0.1611328125
1718,57.8,30.49,0.1611328125
1719,57.8,30.49,0.1611328125
1720,57.8,30.49,0.1611328125
1721,57.8,30.49,0.1611328125
1722,57.8,30.49,165.1
1723,57.8,30.49,0.1611328125
1724,57.8,30.49,0.1611328125
1725,57.8,30.49,0.1611328125
1726,57.8,30.49,0.1611328125
1727,57.8,30.49,0.1611328125
1728,57.8,30.49,0.1611328125
1729,57.8,30.49,0.1611328125
1730,57.8,30.49,0.1611328125
1731,57.8,30.49,0.1611328125
1732,57.8,30.49,0.1611328125
1733,57.8,30.49,165.1
1734,57.8,30.49,0.1611328125
1735,57.8,30.49,0.1611328125
1736,57.8,30.49,165.1
1737,57.8,30.49,0.1611328125
1738,57.8,30.49,0.1611328125
1739,57.8,30.49,0.1611328125
1740,57.8,30.49,0.1611328125
1741,57.8,30.49,0.1611328125
1742,57.8,30.49,0.1611328125
1743,57.8,30.49,0.1611328125
1744,57.8,30.49,0.1611328125
1745,57.8,30.49,0.1611328125
1746,57.8,30.49,0.1611328125
1747,57.8,30.49,0.1611328125
1748,57.8,30.49,0.1611328125
1749,57.8,30.49,0.1611328125
1750,57.8,30.49,0.1611328125
1751,57.8,30.49,0.1611328125
1752,57.8,30.49,0.1611328125
1753,57.8,30.49,0.1611328125
1754,57.8,30.49,0.1611328125
1755,57.8,30.49,0.1611328125
1756,57.8,30.49,0.1611328125
1757,57.8,30.49,0.1611328125
1758,57.8,30.49,0.1611328125
1759,57.8,30.49,0.1611328125
