time(s),preprocessor,alamAPI_API,alamAPI_DB
1924,0.05,0.21,0.22
1925,0.05,0.29,0.28
1926,0.05,0.23,0.42
1927,0.04,0.21,0.31
1928,0.05,0.24,0.23
1929,0.15,0.23,0.42
1930,0.02,0.19,0.33
1931,0.04,0.23,0.26
1932,0.04,0.24,0.5
1933,0.04,0.19,0.96
1934,0.03,0.22,0.25
1935,0.03,0.23,0.29
1936,0.04,0.24,0.44
1937,0.03,0.22,0.49
1938,0.04,0.25,1.67
1939,0.04,0.33,0.47
1940,0.06,0.28,0.42
1941,0.05,0.13,0.26
1942,0.04,0.24,0.47
1943,0.04,0.21,0.27
1944,0.03,0.21,0.43
1945,0.04,0.17,0.24
1946,0.04,0.2,0.37
1947,0.04,0.26,0.49
1948,0.03,0.26,0.35
1949,0.03,0.21,0.19
1950,0.05,0.27,0.44
1951,0.02,0.12,0.16
1952,0.02,0.13,0.16
1953,0.04,0.25,0.42
1954,0.04,0.22,0.47
1955,0.05,0.32,0.23
1956,0.13,0.22,0.24
1957,0.03,0.21,0.51
1958,0.05,0.27,0.21
1959,0.05,0.22,0.49
1960,0.04,0.19,0.37
1961,0.04,0.37,0.31
1962,0.05,0.29,0.42
1963,0.03,0.2,0.19
1964,0.04,0.2,0.35
1965,0.03,0.21,0.29
1966,0.05,0.23,0.44
1967,0.08,0.24,0.26
1968,0.05,0.2,0.63
1969,0.04,0.23,0.52
1970,0.04,0.26,0.45
1971,0.04,0.2,0.52
1972,0.03,0.24,0.44
1973,0.04,0.25,0.52
1974,0.04,0.25,0.33
1975,0.12,0.23,0.27
1976,0.05,0.21,0.72
1977,0.06,0.26,0.19
1978,0.15,0.23,0.37
1979,0.06,0.26,0.39
1980,0.03,0.23,0.53
1981,0.04,0.23,0.35
1982,0.05,0.2,0.24
1983,0.09,0.19,0.5
1984,0.02,0.2,0.49
1985,0.03,0.28,0.22
1986,0.08,0.33,0.5
1987,0.03,0.2,0.5
1988,0.03,0.23,0.48
1989,0.04,0.2,0.25
1990,0.02,0.12,0.16
1991,0.02,0.12,0.17
1992,0.02,0.13,0.16
1993,0.02,0.12,0.15
1994,0.05,0.12,0.15
1995,0.03,0.13,0.17
1996,0.02,0.11,0.14
1997,0.02,0.11,0.17
1998,0.04,0.2,0.25
1999,0.03,0.3,0.49
2000,0.05,0.29,0.53
2001,0.05,0.27,0.29
2002,0.06,0.26,0.51
2003,0.04,0.19,0.54
2004,0.04,0.25,0.24
2005,0.06,0.3,0.28
2006,0.04,0.2,0.47
2007,0.04,0.27,0.27
2008,0.05,0.32,0.39
2009,0.06,0.21,0.52
2010,0.04,0.2,0.49
2011,0.03,0.17,0.55
2012,0.05,0.3,0.53
2013,0.11,0.3,0.45
2014,0.04,0.19,0.35
2015,0.03,0.21,0.51
2016,0.05,0.26,0.52
2017,0.07,0.23,0.35
2018,0.03,0.22,0.21
2019,0.05,0.24,0.49
2020,0.05,0.33,0.39
2021,0.09,0.26,0.26
2022,0.04,0.2,0.46
2023,0.04,0.25,0.35
2024,0.04,0.23,0.39
2025,0.06,0.28,1.15
2026,0.04,0.36,0.51
2027,0.03,0.19,0.28
2028,0.03,0.26,0.26
2029,0.05,0.18,0.34
2030,0.04,0.23,0.5
2031,0.04,0.25,0.35
2032,0.04,0.26,0.35
2033,0.03,0.2,0.83
2034,0.04,0.27,0.47
2035,0.05,0.21,0.21
2036,0.06,0.27,0.33
2037,0.04,0.25,0.35
2038,0.05,0.26,0.47
2039,0.05,0.23,0.29
2040,0.2,0.32,0.43
2041,0.04,0.23,0.48
2042,0.03,0.28,0.3
2043,0.03,0.3,0.5
2044,0.04,0.24,0.53
2045,0.04,0.24,0.44
2046,0.03,0.19,0.53
2047,0.06,0.37,0.52
2048,0.07,0.22,0.46
2049,0.06,0.2,0.2
2050,0.03,0.18,0.57
2051,0.05,0.3,0.42
2052,0.04,0.27,0.4
2053,0.03,0.19,0.18
2054,0.04,0.2,0.53
2055,0.04,0.33,0.53
2056,0.18,0.27,0.52
2057,0.04,0.22,0.45
2058,0.04,0.23,0.34
2059,0.16,0.3,0.35
2060,0.03,0.26,0.88
2061,0.05,0.25,0.44
2062,0.04,0.26,0.48
2063,0.05,0.27,0.36
2064,0.16,0.27,0.28
2065,0.03,0.19,0.36
2066,0.04,0.21,0.24
2067,0.05,0.28,0.28
2068,0.05,0.17,1.14
2069,0.04,0.29,0.52
2070,0.05,0.23,0.32
2071,0.04,0.3,0.25
2072,0.03,0.18,0.23
2073,0.03,0.18,0.29
2074,0.04,0.23,0.51
2075,0.17,0.24,0.22
2076,0.04,0.21,1.51
2077,0.05,0.22,0.26
2078,0.03,0.23,0.26
2079,0.04,0.23,0.26
2080,0.04,0.25,0.45
2081,0.04,0.19,0.31
2082,0.04,0.25,0.45
2083,0.14,0.28,0.3
2084,0.04,0.28,0.45
2085,0.04,0.2,0.32
2086,0.05,0.21,0.43
2087,0.04,0.3,0.53
2088,0.05,0.42,0.29
2089,0.05,0.23,0.46
2090,0.03,0.24,0.33
2091,0.1,0.25,0.49
2092,0.03,0.28,0.43
2093,0.05,0.27,0.46
2094,0.06,0.22,0.55
2095,0.04,0.22,0.78
2096,0.04,0.35,0.46
2097,0.03,0.2,0.26
2098,0.03,0.31,0.31
2099,0.06,0.26,0.56
2100,0.04,0.24,0.51
2101,0.05,0.34,0.47
2102,0.04,0.27,0.51
2103,0.04,0.22,0.66
2104,0.04,0.3,0.33
2105,0.06,0.28,0.22
2106,0.03,0.21,0.49
2107,0.04,0.23,0.53
2108,0.04,0.24,1.2
2109,0.04,0.3,0.42
2110,0.08,0.29,0.27
2111,0.03,0.23,0.37
2112,0.05,0.32,0.4
2113,0.05,0.34,0.3
2114,0.04,0.21,0.47
2115,0.04,0.18,0.3
2116,0.05,0.25,0.42
2117,0.05,0.41,0.46
2118,0.08,0.23,0.49
2119,0.03,0.19,0.19
2120,0.05,0.26,0.27
2121,0.05,0.29,0.48
2122,0.05,0.23,0.24
2123,0.04,0.32,0.24
2124,0.04,0.23,0.47
2125,0.04,0.25,0.45
2126,0.16,0.24,0.48
2127,0.05,0.24,0.4
2128,0.03,0.16,0.22
2129,0.07,0.23,0.27
2130,0.03,0.17,0.95
2131,0.03,0.34,0.47
2132,0.04,0.26,0.52
2133,0.04,0.2,0.27
2134,0.04,0.31,0.32
2135,0.03,0.14,0.28
2136,0.04,0.26,0.43
2137,0.09,0.23,0.31
2138,0.04,0.21,1.29
2139,0.04,0.23,0.36
2140,0.05,0.27,0.21
2141,0.03,0.2,0.34
2142,0.04,0.4,0.45
2143,0.06,0.23,0.27
2144,0.04,0.22,0.2
2145,0.1,0.24,0.7
2146,0.03,0.24,0.3
2147,0.04,0.16,0.34
2148,0.04,0.2,0.51
2149,0.03,0.24,0.47
2150,0.04,0.4,0.36
2151,0.03,0.18,0.25
2152,0.07,0.24,0.25
2153,0.08,0.32,0.46
2154,0.04,0.23,1.51
2155,0.05,0.23,0.48
2156,0.07,0.27,0.53
2157,0.03,0.22,1.55
2158,0.04,0.33,0.32
2159,0.04,0.24,0.29
2160,0.04,0.24,0.42
2161,0.04,0.22,0.28
2162,0.03,0.14,0.23
2163,0.06,0.16,0.22
2164,0.03,0.18,0.26
2165,0.03,0.26,0.58
2166,0.04,0.17,0.28
2167,0.04,0.26,0.4
2168,0.03,0.17,0.23
2169,0.03,0.21,0.21
2170,0.06,0.2,0.47
2171,0.05,0.3,0.34
2172,0.12,0.21,0.28
2173,0.04,0.21,0.44
2174,0.04,0.18,0.24
2175,0.03,0.19,0.41
2176,0.05,0.26,0.56
2177,0.04,0.22,0.29
2178,0.04,0.23,0.47
2179,0.05,0.23,0.31
2180,0.05,0.2,0.41
2181,0.05,0.25,0.63
2182,0.03,0.21,0.3
2183,0.09,0.22,0.22
2184,0.05,0.14,0.22
2185,0.03,0.21,0.33
2186,0.03,0.33,0.37
2187,0.03,0.19,0.2
2188,0.03,0.17,0.53
2189,0.05,0.24,0.54
2190,0.06,0.29,0.33
2191,0.09,0.22,0.43
2192,0.04,0.21,0.54
2193,0.03,0.18,0.52
2194,0.05,0.29,0.26
2195,0.04,0.25,0.29
2196,0.04,0.38,0.26
2197,0.05,0.18,0.6
2198,0.05,0.31,0.51
2199,0.09,0.2,0.28
2200,0.03,0.21,0.29
2201,0.05,0.2,0.35
2202,0.04,0.21,0.53
2203,0.05,0.19,0.4
2204,0.05,0.36,0.24
2205,0.05,0.18,0.28
2206,0.04,0.2,0.45
2207,0.16,0.3,0.29
2208,0.03,0.18,0.24
2209,0.03,0.18,0.3
2210,0.04,0.27,0.29
2211,0.06,0.18,0.24
2212,0.04,0.34,0.2
2213,0.05,0.21,0.46
2214,0.04,0.18,0.28
2215,0.04,0.2,0.36
2216,0.05,0.24,0.31
2217,0.06,0.32,0.79
2218,0.17,0.24,0.27
2219,0.03,0.2,1.24
2220,0.04,0.17,0.54
2221,0.04,0.22,0.44
2222,0.05,0.32,0.45
2223,0.03,0.39,0.5
2224,0.04,0.19,0.29
2225,0.04,0.26,0.32
2226,0.04,0.26,0.4
2227,0.03,0.19,0.22
2228,0.04,0.22,0.43
2229,0.16,0.26,0.34
2230,0.05,0.23,0.31
2231,0.03,0.22,0.41
2232,0.03,0.14,0.52
2233,0.06,0.29,0.48
2234,0.09,0.19,0.2
2235,0.04,0.19,0.72
2236,0.03,0.19,0.46
2237,0.04,0.24,0.57
2238,0.04,0.2,0.29
2239,0.05,0.41,0.3
2240,0.04,0.29,0.29
2241,0.03,0.23,0.32
2242,0.04,0.19,0.26
2243,0.04,0.2,0.3
2244,0.05,0.23,0.27
2245,0.16,0.24,0.2
2246,0.04,0.22,1.31
2247,0.03,0.17,0.47
2248,0.05,0.23,0.52
2249,0.04,0.24,0.24
2250,0.03,0.28,0.43
2251,0.04,0.23,0.48
2252,0.05,0.29,0.23
2253,0.09,0.2,0.25
2254,0.06,0.26,0.19
2255,0.04,0.19,0.3
2256,0.16,0.29,0.23
2257,0.04,0.17,0.46
2258,0.04,0.37,0.37
2259,0.04,0.21,0.39
2260,0.04,0.25,0.28
2261,0.04,0.29,0.55
2262,0.03,0.31,0.7
2263,0.04,0.15,0.25
2264,0.03,0.26,0.18
2265,0.05,0.3,0.36
2266,0.04,0.35,0.17
2267,0.04,0.21,0.46
2268,0.04,0.23,0.47
2269,0.05,0.24,0.26
2270,0.03,0.21,0.42
2271,0.04,0.23,0.36
2272,0.11,0.19,0.4
2273,0.05,0.24,0.81
2274,0.06,0.24,0.27
2275,0.03,0.21,0.29
2276,0.05,0.22,0.31
2277,0.04,0.26,0.27
2278,0.03,0.14,0.25
2279,0.04,0.18,0.49
2280,0.15,0.25,0.57
2281,0.04,0.23,0.56
2282,0.05,0.27,0.32
2283,0.05,0.27,0.55
2284,0.03,0.19,0.45
2285,0.03,0.28,0.23
2286,0.06,0.25,0.31
2287,0.05,0.29,0.57
2288,0.12,0.31,0.27
2289,0.03,0.22,0.19
2290,0.04,0.26,0.52
2291,0.05,0.23,0.29
2292,0.03,0.26,0.61
2293,0.05,0.37,0.26
2294,0.04,0.19,0.26
2295,0.04,0.24,0.34
2296,0.04,0.23,0.27
2297,0.04,0.26,0.47
2298,0.04,0.31,0.49
2299,0.11,0.28,0.43
2300,0.04,0.2,1.53
2301,0.04,0.22,0.36
2302,0.04,0.23,0.25
2303,0.04,0.19,0.46
2304,0.05,0.34,0.4
2305,0.02,0.2,0.26
2306,0.05,0.23,0.35
2307,0.1,0.22,0.27
2308,0.04,0.19,0.92
2309,0.04,0.2,0.27
2310,0.05,0.24,0.31
2311,0.05,0.25,0.49
2312,0.03,0.38,0.22
2313,0.03,0.22,0.23
2314,0.03,0.21,0.29
2315,0.03,0.25,0.4
2316,0.04,0.25,0.93
2317,0.03,0.18,0.45
2318,0.03,0.18,0.52
2319,0.03,0.2,0.29
2320,0.05,0.33,0.52
2321,0.03,0.2,0.19
2322,0.04,0.24,0.45
2323,0.05,0.24,0.42
2324,0.04,0.23,0.24
2325,0.02,0.16,0.38
2326,0.11,0.28,0.4
2327,0.05,0.22,0.29
2328,0.04,0.25,0.46
2329,0.05,0.32,0.48
2330,0.04,0.23,0.35
2331,0.03,0.35,0.49
2332,0.06,0.21,0.3
2333,0.05,0.26,0.38
2334,0.04,0.27,0.55
2335,0.04,0.2,0.52
2336,0.04,0.18,0.48
2337,0.04,0.23,0.37
2338,0.04,0.19,0.32
2339,0.03,0.24,0.5
2340,0.03,0.18,0.51
2341,0.04,0.23,0.49
2342,0.16,0.25,0.42
2343,0.03,0.18,0.54
2344,0.03,0.22,0.42
2345,0.05,0.32,0.48
2346,0.03,0.25,0.3
2347,0.03,0.26,0.21
2348,0.03,0.26,0.47
2349,0.04,0.26,0.28
2350,0.03,0.21,0.47
2351,0.04,0.26,0.43
2352,0.04,0.26,0.42
2353,0.11,0.28,0.44
2354,0.03,0.16,0.75
2355,0.04,0.2,0.54
2356,0.07,0.26,0.39
2357,0.06,0.24,0.43
2358,0.03,0.28,0.5
2359,0.03,0.17,0.37
2360,0.04,0.28,0.46
2361,0.09,0.2,0.46
2362,0.03,0.18,0.6
2363,0.04,0.17,0.2
2364,0.13,0.24,0.43
2365,0.03,0.2,0.29
2366,0.05,0.28,0.23
2367,0.03,0.22,0.48
2368,0.04,0.24,0.48
2369,0.05,0.31,0.7
2370,0.04,0.26,0.23
2371,0.03,0.22,0.46
2372,0.04,0.25,0.26
2373,0.03,0.25,0.31
2374,0.06,0.34,0.43
2375,0.03,0.2,0.27
2376,0.05,0.26,0.56
2377,0.04,0.22,0.34
2378,0.04,0.18,1.41
2379,0.07,0.18,0.23
2380,0.17,0.25,0.3
2381,0.03,0.33,0.24
2382,0.03,0.17,0.37
2383,0.03,0.18,0.37
2384,0.04,0.26,0.43
2385,0.04,0.22,0.26
2386,0.05,0.22,0.95
2387,0.07,0.29,0.23
2388,0.04,0.26,0.46
2389,0.03,0.19,0.43
2390,0.03,0.23,0.28
2391,0.05,0.23,0.4
2392,0.04,0.19,0.54
2393,0.03,0.27,0.44
2394,0.03,0.18,0.51
2395,0.04,0.21,0.53
2396,0.04,0.26,0.25
2397,0.03,0.17,0.43
2398,0.03,0.16,0.47
2399,0.07,0.25,0.36
2400,0.05,0.28,0.26
2401,0.03,0.26,0.3
2402,0.02,0.21,0.33
2403,0.04,0.29,0.28
2404,0.03,0.19,0.52
2405,0.04,0.2,1.67
2406,0.04,0.23,0.48
2407,0.04,0.3,0.83
2408,0.05,0.27,1.2
2409,0.05,0.23,0.38
2410,0.11,0.26,0.37
2411,0.05,0.22,0.57
2412,0.04,0.24,0.43
2413,0.02,0.17,0.4
2414,0.04,0.22,0.22
2415,0.04,0.22,0.39
2416,0.03,0.18,1.65
2417,0.04,0.28,0.23
2418,0.05,0.18,0.38
2419,0.05,0.22,0.52
2420,0.05,0.36,0.41
2421,0.05,0.25,0.44
2422,0.04,0.28,0.19
2423,0.05,0.25,0.3
2424,0.05,0.2,0.6
2425,0.06,0.24,0.37
2426,0.04,0.18,0.39
2427,0.07,0.27,0.58
2428,0.03,0.19,0.35
2429,0.03,0.23,0.47
2430,0.05,0.27,0.44
2431,0.04,0.28,0.44
2432,0.03,0.2,0.57
2433,0.05,0.19,0.51
2434,0.16,0.27,0.33
2435,0.03,0.22,0.78
2436,0.04,0.21,0.4
2437,0.03,0.25,0.51
2438,0.04,0.21,0.23
2439,0.04,0.3,0.31
2440,0.06,0.22,0.38
2441,0.04,0.22,0.43
2442,0.21,0.25,0.26
2443,0.03,0.2,0.28
2444,0.02,0.15,0.36
2445,0.16,0.26,0.5
2446,0.04,0.2,0.45
2447,0.06,0.17,0.23
2448,0.03,0.27,0.52
2449,0.04,0.34,0.53
2450,0.05,0.26,0.24
2451,0.04,0.21,0.44
2452,0.03,0.26,0.52
2453,0.14,0.24,0.23
2454,0.03,0.21,1.23
2455,0.03,0.2,0.24
2456,0.04,0.18,0.38
2457,0.06,0.21,0.26
2458,0.04,0.27,0.29
2459,0.03,0.19,0.36
2460,0.05,0.24,0.58
2461,0.12,0.27,0.48
2462,0.04,0.2,0.46
2463,0.03,0.17,0.24
2464,0.07,0.27,0.37
2465,0.03,0.22,0.28
2466,0.05,0.24,0.27
2467,0.04,0.17,0.29
2468,0.04,0.24,0.45
2469,0.03,0.16,0.26
2470,0.04,0.23,0.21
2471,0.04,0.21,0.31
2472,0.08,0.25,0.45
2473,0.05,0.23,0.59
2474,0.02,0.21,0.32
2475,0.03,0.17,0.34
2476,0.05,0.22,0.44
2477,0.04,0.24,0.25
2478,0.05,0.36,0.42
2479,0.05,0.2,0.57
2480,0.13,0.2,0.44
2481,0.04,0.26,1.03
2482,0.03,0.2,0.26
2483,0.05,0.31,0.41
2484,0.03,0.27,0.28
2485,0.05,0.35,0.31
2486,0.03,0.24,1.7
2487,0.06,0.23,0.46
2488,0.09,0.28,0.5
2489,0.04,0.2,1.29
2490,0.03,0.18,0.2
2491,0.17,0.23,0.27
2492,0.06,0.28,0.46
2493,0.05,0.34,0.41
2494,0.03,0.18,0.43
2495,0.05,0.19,0.23
2496,0.05,0.21,0.33
2497,0.05,0.27,1.6
2498,0.03,0.16,0.47
2499,0.08,0.24,0.48
2500,0.05,0.22,0.42
2501,0.03,0.21,0.35
2502,0.04,0.17,0.48
2503,0.04,0.23,0.3
2504,0.05,0.23,0.31
2505,0.04,0.22,0.72
2506,0.04,0.25,0.43
2507,0.08,0.19,0.22
2508,0.05,0.21,1.18
2509,0.04,0.2,0.28
2510,0.07,0.31,0.3
2511,0.05,0.23,0.25
2512,0.08,0.35,0.23
2513,0.05,0.17,0.5
2514,0.06,0.28,0.26
2515,0.05,0.18,0.28
2516,0.02,0.18,1.27
2517,0.03,0.19,0.24
2518,0.05,0.27,0.34
2519,0.03,0.15,0.23
2520,0.04,0.27,0.23
2521,0.03,0.21,0.48
2522,0.06,0.27,0.24
2523,0.04,0.27,0.22
2524,0.05,0.19,0.26
2525,0.03,0.16,0.5
2526,0.2,0.33,0.23
2527,0.04,0.2,0.44
2528,0.04,0.27,0.46
2529,0.05,0.26,0.44
2530,0.04,0.25,0.19
2531,0.04,0.22,0.27
2532,0.03,0.23,0.33
2533,0.05,0.23,0.41
2534,0.05,0.18,0.25
2535,0.02,0.24,1.3
2536,0.03,0.24,0.42
2537,0.04,0.21,0.34
2538,0.02,0.24,0.46
2539,0.03,0.26,0.26
2540,0.03,0.24,0.22
2541,0.02,0.23,0.28
2542,0.03,0.29,0.33
2543,0.02,0.23,0.26
2544,0.03,0.21,0.41
2545,0.11,0.19,0.44
2546,0.03,0.26,0.29
2547,0.04,0.23,0.22
2548,0.03,0.2,0.41
2549,0.04,0.22,0.45
2550,0.04,0.28,0.31
2551,0.03,0.2,0.43
2552,0.03,0.24,0.41
2553,0.1,0.26,0.27
2554,0.03,0.23,1.08
2555,0.03,0.26,0.5
2556,0.03,0.29,0.51
2557,0.03,0.23,0.25
2558,0.03,0.23,0.45
2559,0.04,0.19,0.34
2560,0.03,0.21,0.26
2561,0.11,0.25,0.27
2562,0.04,0.22,0.7
2563,0.04,0.24,0.46
2564,0.07,0.29,0.29
2565,0.04,0.32,0.27
2566,0.03,0.23,0.41
2567,0.04,0.24,0.49
2568,0.05,0.27,0.49
2569,0.04,0.25,0.49
2570,0.03,0.19,0.39
2571,0.03,0.29,0.46
2572,0.09,0.24,0.45
2573,0.03,0.26,0.31
2574,0.03,0.21,0.41
2575,0.05,0.24,0.41
2576,0.04,0.27,0.46
2577,0.03,0.3,0.45
2578,0.17,0.29,0.47
2579,0.04,0.29,0.44
2580,0.07,0.25,0.25
2581,0.03,0.22,0.3
2582,0.03,0.25,0.46
2583,0.04,0.25,0.23
2584,0.04,0.23,0.42
2585,0.03,0.23,0.36
2586,0.03,0.25,0.5
2587,0.05,0.28,0.28
2588,0.04,0.32,0.42
2589,0.02,0.25,0.45
2590,0.05,0.2,0.34
2591,0.03,0.25,0.25
2592,0.03,0.28,0.49
2593,0.02,0.23,0.23
2594,0.04,0.23,0.26
2595,0.03,0.19,0.44
2596,0.05,0.27,0.46
2597,0.04,0.26,1.13
2598,0.04,0.23,0.27
2599,0.11,0.22,0.43
2600,0.04,0.28,0.47
2601,0.04,0.22,0.42
2602,0.04,0.17,0.51
2603,0.04,0.27,0.33
2604,0.02,0.32,0.43
2605,0.04,0.2,1.36
2606,0.04,0.21,0.32
2607,0.08,0.26,0.46
2608,0.03,0.2,0.47
2609,0.04,0.31,0.43
2610,0.06,0.22,0.49
2611,0.04,0.33,0.53
2612,0.04,0.33,0.32
2613,0.04,0.23,0.24
2614,0.03,0.22,0.47
2615,0.15,0.23,0.53
2616,0.03,0.26,0.44
2617,0.03,0.19,0.32
2618,0.03,0.17,0.25
2619,0.03,0.29,0.33
2620,0.03,0.33,0.31
2621,0.05,0.16,0.61
2622,0.05,0.28,0.5
2623,0.02,0.32,0.39
2624,0.03,0.25,1.48
2625,0.03,0.23,0.42
2626,0.03,0.37,0.5
2627,0.05,0.14,0.3
2628,0.04,0.34,0.48
2629,0.04,0.21,0.27
2630,0.04,0.31,0.35
2631,0.05,0.29,0.23
2632,0.03,0.18,0.97
2633,0.03,0.25,0.42
2634,0.16,0.29,0.59
2635,0.03,0.16,0.24
2636,0.03,0.22,0.46
2637,0.03,0.2,0.36
2638,0.04,0.28,0.31
2639,0.04,0.4,0.4
2640,0.03,0.21,0.43
2641,0.03,0.2,0.48
2642,0.07,0.23,0.46
2643,0.04,0.24,0.48
2644,0.03,0.18,0.39
2645,0.03,0.25,0.49
2646,0.02,0.19,0.44
2647,0.05,0.36,0.47
2648,0.03,0.26,0.44
2649,0.05,0.28,0.43
2650,0.12,0.29,0.55
2651,0.03,0.14,1.33
2652,0.03,0.23,0.27
2653,0.03,0.27,0.26
2654,0.03,0.27,0.41
2655,0.04,0.35,0.48
2656,0.03,0.21,0.32
2657,0.02,0.17,0.68
2658,0.03,0.2,0.24
2659,0.03,0.29,0.29
2660,0.03,0.23,0.44
2661,0.11,0.29,0.49
2662,0.04,0.26,0.47
2663,0.03,0.22,0.31
2664,0.05,0.25,0.27
2665,0.05,0.34,0.49
2666,0.04,0.3,0.5
2667,0.02,0.22,0.43
2668,0.05,0.2,0.49
2669,0.16,0.34,0.42
2670,0.04,0.27,0.45
2671,0.03,0.19,0.23
2672,0.02,0.21,0.51
2673,0.06,0.31,0.46
2674,0.03,0.34,0.38
2675,0.05,0.16,0.39
2676,0.04,0.25,0.48
2677,0.06,0.29,0.53
2678,0.05,0.31,0.47
2679,0.06,0.26,0.46
2680,0.04,0.22,0.41
2681,0.05,0.31,0.34
2682,0.04,0.34,0.2
2683,0.04,0.24,0.25
2684,0.03,0.23,0.28
2685,0.15,0.32,0.42
2686,0.03,0.25,0.27
2687,0.05,0.3,0.46
2688,0.05,0.32,0.51
2689,0.04,0.26,0.3
2690,0.03,0.33,0.48
2691,0.03,0.28,0.57
2692,0.06,0.23,0.25
2693,0.05,0.24,0.49
2694,0.03,0.22,0.85
2695,0.04,0.26,0.45
2696,0.09,0.22,0.42
2697,0.02,0.23,0.48
2698,0.04,0.28,0.44
2699,0.04,0.21,0.23
2700,0.05,0.32,0.29
2701,0.03,0.34,0.2
2702,0.04,0.22,1.36
2703,0.03,0.22,0.23
2704,0.04,0.29,0.25
2705,0.05,0.34,0.38
2706,0.03,0.22,0.44
2707,0.05,0.21,0.38
2708,0.03,0.28,0.31
2709,0.05,0.43,0.44
2710,0.04,0.18,1.61
2711,0.04,0.19,0.43
2712,0.1,0.23,0.48
2713,0.03,0.16,0.16
2714,0.04,0.15,0.2
2715,0.04,0.2,0.43
2716,0.02,0.16,0.26
2717,0.03,0.37,0.17
2718,0.03,0.24,0.41
2719,0.03,0.21,0.23
2720,0.03,0.19,0.24
2721,0.02,0.21,0.61
2722,0.02,0.14,0.23
2723,0.04,0.2,0.19
2724,0.03,0.14,0.25
2725,0.03,0.31,0.33
2726,0.02,0.16,0.43
2727,0.03,0.14,0.16
2728,0.02,0.15,0.19
2729,0.04,0.2,0.84
2730,0.05,0.27,0.6
2731,0.18,0.3,0.49
2732,0.05,0.25,0.5
2733,0.03,0.24,0.41
2734,0.05,0.34,0.43
2735,0.04,0.26,0.46
2736,0.05,0.44,0.23
2737,0.03,0.19,0.23
2738,0.04,0.23,0.44
2739,0.18,0.3,0.23
2740,0.04,0.26,0.5
2741,0.04,0.29,0.47
2742,0.04,0.25,0.39
2743,0.03,0.23,0.46
2744,0.04,0.34,0.42
2745,0.02,0.29,1.8
2746,0.05,0.27,0.3
2747,0.09,0.21,0.52
2748,0.05,0.28,0.53
2749,0.03,0.24,0.48
2750,0.05,0.2,0.49
2751,0.04,0.19,0.3
2752,0.05,0.35,0.47
2753,0.06,0.2,0.81
2754,0.04,0.25,0.47
2755,0.03,0.28,0.5
2756,0.04,0.24,0.45
2757,0.04,0.2,0.27
2758,0.11,0.3,0.33
2759,0.04,0.29,0.48
2760,0.04,0.18,0.22
2761,0.08,0.18,0.26
2762,0.06,0.29,0.58
2763,0.04,0.34,0.42
2764,0.05,0.21,1.26
2765,0.05,0.2,0.31
2766,0.09,0.26,0.54
2767,0.03,0.29,0.52
2768,0.03,0.26,0.28
2769,0.03,0.19,0.31
2770,0.04,0.26,0.54
2771,0.05,0.42,0.33
2772,0.04,0.23,0.44
2773,0.04,0.22,0.32
2774,0.09,0.23,0.51
2775,0.03,0.24,0.67
2776,0.03,0.21,0.45
2777,0.08,0.19,0.32
2778,0.04,0.29,0.28
2779,0.05,0.39,0.35
2780,0.03,0.21,0.97
2781,0.04,0.26,0.36
2782,0.13,0.28,0.5
2783,0.05,0.28,0.43
2784,0.05,0.25,0.46
2785,0.19,0.21,0.34
2786,0.04,0.22,0.34
2787,0.04,0.26,0.31
2788,0.04,0.22,0.66
2789,0.03,0.26,0.51
2790,0.04,0.18,0.26
2791,0.04,0.21,0.43
2792,0.04,0.26,0.51
2793,0.03,0.25,0.28
2794,0.04,0.29,0.26
2795,0.05,0.32,0.27
2796,0.04,0.25,1.74
2797,0.05,0.26,0.25
2798,0.04,0.22,0.52
2799,0.04,0.25,1.47
2800,0.03,0.26,0.38
2801,0.16,0.2,0.23
2802,0.02,0.19,0.27
2803,0.02,0.22,0.18
2804,0.05,0.2,1.66
2805,0.03,0.25,0.19
2806,0.05,0.27,0.29
2807,0.05,0.27,0.43
2808,0.04,0.2,0.21
2809,0.16,0.28,0.46
2810,0.03,0.18,0.23
2811,0.05,0.19,0.44
2812,0.03,0.18,0.23
2813,0.03,0.25,0.44
2814,0.02,0.5,0.49
2815,0.03,0.21,0.17
2816,0.04,0.17,0.32
2817,0.17,0.3,0.34
2818,0.03,0.27,0.46
2819,0.04,0.2,0.26
2820,0.03,0.14,0.38
2821,0.04,0.23,0.51
2822,0.05,0.35,0.21
2823,0.04,0.28,0.21
2824,0.05,0.18,0.28
2825,0.05,0.2,0.27
2826,0.05,0.28,0.52
2827,0.03,0.21,0.32
2828,0.17,0.26,0.5
2829,0.06,0.26,0.46
2830,0.04,0.18,0.43
2831,0.03,0.27,1.02
2832,0.05,0.34,0.27
2833,0.04,0.19,0.37
2834,0.04,0.15,0.43
2835,0.05,0.22,0.2
2836,0.19,0.31,0.26
2837,0.04,0.34,0.48
2838,0.05,0.17,0.47
2839,0.08,0.24,0.45
2840,0.05,0.28,0.29
2841,0.05,0.26,0.5
2842,0.03,0.2,0.74
2843,0.06,0.16,0.35
2844,0.17,0.28,0.45
2845,0.03,0.24,0.39
2846,0.03,0.23,0.44
2847,0.2,0.26,0.46
2848,0.06,0.18,0.5
2849,0.05,0.32,0.21
2850,0.05,0.31,1.26
2851,0.04,0.23,0.46
2852,0.03,0.19,0.42
2853,0.03,0.19,0.48
2854,0.04,0.27,0.25
